PROYECTO,EMPLAZAMIENTO,ID PROPIETARIO,ZONA DE CONCURRENCIA,LONGITUD,LATITUD,CODIGO MUNICIPIO 
TSI-068100-2024-0097,37_37188_000190,88940,Salamanca,-5.62646593_ ,40.69498249_ ,37188
TSI-068100-2024-0097,37_37196_000228,SPA-SA06435,Salamanca,-6.04655551_ ,40.47718929_ ,37098
TSI-068100-2024-0097,37_37079_000076,88315,Salamanca,-5.96709993_ ,40.88310458_ ,37079
TSI-068100-2024-0097,37_37050_000056,88226,Salamanca,-5.98627561_ ,40.72669402_ ,37050
TSI-068100-2024-0097,37_37005_000006,13615,Salamanca,-6.75859164_ ,40.64615321_ ,37005
TSI-068100-2024-0097,37_37100_000097,31761,Salamanca,-6.66408802_ ,41.11976262_ ,37100
TSI-068100-2024-0097,37_37298_000401,13668,Salamanca,-5.91640093_ ,40.49545006_ ,37298
TSI-068100-2024-0097,37_37369_000477,SPA-SA06405,Salamanca,-6.11141907_ ,41.03434713_ ,37369
TSI-068100-2024-0097,37_37138_000153,37_00011,Salamanca,-5.70838722_ ,40.56025944_ ,37138
TSI-068100-2024-0097,37_37085_000537,37_00001,Salamanca,-5.62823306_ ,40.93337139_ ,37085
TSI-068100-2024-0097,37_37017_000023,37_00010,Salamanca,-5.52747583_ ,41.14048861_ ,37017
TSI-068100-2024-0097,37_37291_000386,37_00009,Salamanca,-5.73242472_ ,40.79257389_ ,37291
TSI-068100-2024-0097,37_37222_000250,37_00026,Salamanca,-5.58754722_ ,41.09624583_ ,37222
TSI-068100-2024-0097,37_37370_000478,37_00008,Salamanca,-6.19188250_ ,41.13956000_ ,37370
TSI-068100-2024-0097,37_37102_000130,37_00005,Salamanca,-5.91384083_ ,40.33100306_ ,37102
TSI-068100-2024-0097,37_37352_000449,37_00013,Salamanca,-5.49918667_ ,40.89131472_ ,37352
TSI-068100-2024-0097,37_37034_000125,37_00020,Salamanca,-5.81481806_ ,41.10932333_ ,37019
TSI-068100-2024-0097,37_37199_000231,37_00021,Salamanca,-6.27115167_ ,40.50682861_ ,37199
TSI-068100-2024-0097,37_37241_000266,37_00016,Salamanca,-6.21023944_ ,40.88973278_ ,37241
TSI-068100-2024-0097,37_37018_000024,37_00023,Salamanca,-6.09500278_ ,40.61470583_ ,37018
TSI-068100-2024-0097,37_37011_000185,37_00024,Salamanca,-6.81204333_ ,40.40893528_ ,37011
TSI-068100-2024-0097,37_37325_000134,37_00025,Salamanca,-5.89702583_ ,40.54020528_ ,37325
TSI-068100-2024-0097,37_37236_000263,37_00022,Salamanca,-5.39481611_ ,40.82405722_ ,37236
TSI-068100-2024-0097,37_37359_000459,37_00019,Salamanca,-6.70723167_ ,40.72542333_ ,37359
TSI-068100-2024-0097,37_37261_000282,37_00014,Salamanca,-5.49560861_ ,40.51977361_ ,37261
TSI-068100-2024-0097,37_37336_000437,37_00027,Salamanca,-5.57558528_ ,40.81408111_ ,37182
TSI-068100-2024-0097,37_37345_000443,37_00018,Salamanca,-5.88482917_ ,41.02370333_ ,37345
TSI-068100-2024-0097,37_37065_000063,37_00012,Salamanca,-6.55119167_ ,41.16112222_ ,37065
TSI-068100-2024-0097,37_37209_000238,37_00004,Salamanca,-5.64681611_ ,40.85708917_ ,37209
TSI-068100-2024-0097,37_37250_000277,37_00007,Salamanca,-6.52320667_ ,41.24767250_ ,37250
TSI-068100-2024-0097,37_37264_000283,37_00028,Salamanca,-6.76328333_ ,40.82584889_ ,37264
TSI-068100-2024-0097,37_37087_000091,37_00002,Salamanca,-5.85196250_ ,41.01333556_ ,37087
TSI-068100-2024-0097,37_37088_000092,37_00015,Salamanca,-5.98762361_ ,40.77849778_ ,37088
TSI-068100-2024-0097,37_37316_000418,37_00003,Salamanca,-6.10943417_ ,40.65118167_ ,37316
TSI-068100-2024-0097,37_37359_000458,37_00017,Salamanca,-6.70079583_ ,40.70432972_ ,37359
TSI-068100-2024-0097,37_37273_000551,37_00029,Salamanca,-6.07068200_ ,40.74437400_ ,37273
TSI-068100-2024-0097,37_37031_000533,37_00030,Salamanca,-5.39338042_ ,41.04864941_ ,37031
TSI-068100-2024-0097,37_37131_000539,37_00033,Salamanca,-5.76470511_ ,40.68280180_ ,37131
TSI-068100-2024-0097,37_37027_000531,37_00031,Salamanca,-5.80855371_ ,41.06024501_ ,37027
TSI-068100-2024-0034,37_37133_000540,0000000-3700904,Salamanca,-5.70955131_ ,40.43410088_ ,37133
TSI-068100-2024-0034,37_37197_000544,0000000-3700837,Salamanca,-5.85012588_ ,40.58376037_ ,37197
TSI-068100-2024-0034,37_37321_000555,0000000-3700940,Salamanca,-6.35911065_ ,40.57465227_ ,37321
TSI-068100-2024-0034,37_37082_000079,0000000-3700071,Salamanca,-5.31022324_ ,41.04753333_ ,37082
TSI-068100-2024-0034,37_37225_000252,0000000-3700032,Salamanca,-5.51400328_ ,41.08188755_ ,37225
TSI-068100-2024-0034,37_37092_000095,0000000-3700099,Salamanca,-5.61142377_ ,41.00766455_ ,37092
TSI-068100-2024-0034,37_37170_000196,0000000-3700027,Salamanca,-5.99965594_ ,41.08739898_ ,37170
TSI-068100-2024-0034,37_37132_000148,0000000-3700064,Salamanca,-6.86505527_ ,40.98471214_ ,37132
TSI-068100-2024-0034,37_37085_000083,0000000-3700611,Salamanca,-5.65408356_ ,40.93650766_ ,37085
TSI-068100-2024-0034,37_37166_000182,0000000-3700184,Salamanca,-6.70200129_ ,40.48442952_ ,37166
TSI-068100-2024-0038,38_38051_001001,0000000-3802647,Santa Cruz de Tenerife,-16.45847991_ ,28.43749966_ ,38051
TSI-068100-2024-0038,38_38033_000561,0000000-3800181,Santa Cruz de Tenerife,-17.78447696_ ,28.80125595_ ,38033
TSI-068100-2024-0038,38_38029_000997,0000000-3800031,Santa Cruz de Tenerife,-17.94592757_ ,28.75769251_ ,38029
TSI-068100-2024-0038,38_38048_000956,0000000-3800472,Santa Cruz de Tenerife,-17.97519890_ ,27.80911144_ ,38048
TSI-068100-2024-0038,38_38005_000273,0000000-3800008,Santa Cruz de Tenerife,-16.46694167_ ,28.15184617_ ,38005
TSI-068100-2024-0038,38_38004_000987,0000000-3800131,Santa Cruz de Tenerife,-16.42014402_ ,28.33848096_ ,38004
TSI-068100-2024-0038,38_38004_000272,0000000-3801436,Santa Cruz de Tenerife,-16.36672843_ ,28.33136488_ ,38004
TSI-068100-2024-0038,38_38049_000932,0000000-3800317,Santa Cruz de Tenerife,-17.31948725_ ,28.13868902_ ,38049
TSI-068100-2024-0038,38_38005_000990,0000000-3801883,Santa Cruz de Tenerife,-16.49593037_ ,28.15860224_ ,38005
TSI-068100-2024-0038,38_38049_000933,0000000-3802461,Santa Cruz de Tenerife,-17.33487420_ ,28.09449759_ ,38049
TSI-068100-2024-0038,38_38009_000342,0000000-3800731,Santa Cruz de Tenerife,-17.76454970_ ,28.64713128_ ,38009
TSI-068100-2024-0038,38_38016_000388,0000000-3800039,Santa Cruz de Tenerife,-17.88571515_ ,28.82219810_ ,38016
TSI-068100-2024-0038,38_38012_000993,0000000-3800133,Santa Cruz de Tenerife,-16.44220064_ ,28.23477360_ ,38012
TSI-068100-2024-0038,38_38002_000260,0000000-3800889,Santa Cruz de Tenerife,-17.24459525_ ,28.16042649_ ,38050
TSI-068100-2024-0038,38_38010_000348,0000000-3800467,Santa Cruz de Tenerife,-16.86310121_ ,28.33966989_ ,38010
TSI-068100-2024-0038,38_38015_000383,0000000-3800823,Santa Cruz de Tenerife,-16.75484248_ ,28.36416865_ ,38015
TSI-068100-2024-0038,38_38004_000988,0000000-3800286,Santa Cruz de Tenerife,-16.37274229_ ,28.33950634_ ,38004
TSI-068100-2024-0038,38_38013_000375,0000000-3800479,Santa Cruz de Tenerife,-18.04083894_ ,27.72878431_ ,38901
TSI-068100-2024-0038,38_38052_001002,0000000-3802868,Santa Cruz de Tenerife,-16.68531365_ ,28.12877308_ ,38052
TSI-068100-2024-0038,38_38041_000998,0000000-3802958,Santa Cruz de Tenerife,-16.41942114_ ,28.45546198_ ,38041
TSI-068100-2024-0038,38_38004_000989,0000000-3802658,Santa Cruz de Tenerife,-16.39740242_ ,28.33363554_ ,38004
TSI-068100-2024-0038,38_38003_000985,0000000-3803078,Santa Cruz de Tenerife,-17.24036063_ ,28.08494231_ ,38003
TSI-068100-2024-0038,38_38016_000995,0000000-3803117,Santa Cruz de Tenerife,-17.95102733_ ,28.77394270_ ,38016
TSI-068100-2024-0038,38_38050_001000,0000000-3803116,Santa Cruz de Tenerife,-17.33399781_ ,28.16532191_ ,38050
TSI-068100-2024-0088,39_39100_000642,83688,Cantabria,-3.89805163_ ,43.25858414_ ,39100
TSI-068100-2024-0088,39_39067_000338,13856,Cantabria,-3.55296292_ ,43.29909147_ ,39067
TSI-068100-2024-0088,39_39006_000018,SPA-SX05101,Cantabria,-3.57072991_ ,43.46524320_ ,39006
TSI-068100-2024-0088,39_39086_000203,13877,Cantabria,-4.26615751_ ,43.14674324_ ,39086
TSI-068100-2024-0088,39_39078_000539,13823,Cantabria,-3.89435674_ ,43.17432867_ ,39078
TSI-068100-2024-0088,39_39062_000325,41769,Cantabria,-3.67592718_ ,43.39007205_ ,39062
TSI-068100-2024-0088,39_39092_000615,13887,Cantabria,-4.15991268_ ,42.90191283_ ,39092
TSI-068100-2024-0088,39_39064_000334,SPA-SX05801,Cantabria,-3.71431598_ ,43.35371727_ ,39064
TSI-068100-2024-0088,39_39078_000538,SPA-SX07510,Cantabria,-3.93324283_ ,43.23664686_ ,39078
TSI-068100-2024-0088,39_39022_000135,13793,Cantabria,-4.59418320_ ,43.18308348_ ,39022
TSI-068100-2024-0088,39_39004_000010,13760,Cantabria,-4.05140055_ ,43.19567053_ ,39004
TSI-068100-2024-0088,39_39083_000550,13873,Cantabria,-3.51750071_ ,43.20001411_ ,39083
TSI-068100-2024-0088,39_39026_000155,SPA-SX09999,Cantabria,-3.99397535_ ,43.23482572_ ,39026
TSI-068100-2024-0088,39_39063_000331,13851,Cantabria,-4.39119392_ ,43.24187687_ ,39063
TSI-068100-2024-0088,39_39050_000261,13834,Cantabria,-4.53952538_ ,43.08079740_ ,39050
TSI-068100-2024-0088,39_39077_000534,13837,Cantabria,-4.09373107_ ,43.08754154_ ,39077
TSI-068100-2024-0088,39_39039_000206,13822,Cantabria,-3.89901487_ ,43.08352587_ ,39039
TSI-068100-2024-0088,39_39031_000167,SPA-SX07216,Cantabria,-3.58123137_ ,43.41076936_ ,39031
TSI-068100-2024-0088,39_39021_000708,13800,Cantabria,-4.07191348_ ,43.23780243_ ,39021
TSI-068100-2024-0088,39_39083_000549,13872,Cantabria,-3.47036760_ ,43.17370315_ ,39083
TSI-068100-2024-0088,39_39026_000154,SPA-SX03901,Cantabria,-3.92285814_ ,43.19401176_ ,39026
TSI-068100-2024-0088,39_39096_000623,13901,Cantabria,-4.69611640_ ,43.08043960_ ,39096
TSI-068100-2024-0088,39_39015_000058,13778,Cantabria,-4.79102529_ ,43.12396619_ ,39015
TSI-068100-2024-0088,39_39010_000036,SPA-SX07609,Cantabria,-4.04375852_ ,43.11028810_ ,39010
TSI-068100-2024-0088,39_39031_000166,SPA-SX07209,Cantabria,-3.61708534_ ,43.41142674_ ,39031
TSI-068100-2024-0088,39_39027_000097,13847,Cantabria,-4.13474544_ ,42.97542346_ ,39027
TSI-068100-2024-0088,39_39068_000343,42027,Cantabria,-4.26178157_ ,43.39166768_ ,39068
TSI-068100-2024-0088,39_39055_000285,13005,Cantabria,-4.61729688_ ,43.15555124_ ,39055
TSI-068100-2024-0088,39_39007_000023,83690,Cantabria,-3.59039626_ ,43.27984823_ ,39007
TSI-068100-2024-0088,39_39090_000596,SPA-SX08001,Cantabria,-4.26399386_ ,43.33900706_ ,39090
TSI-068100-2024-0088,39_39017_000099,SPA-SX07516,Cantabria,-3.88207129_ ,43.04888913_ ,39039
TSI-068100-2024-0088,39_39098_000636,13108,Cantabria,-3.81428193_ ,43.24327417_ ,39098
TSI-068100-2024-0088,39_39047_000242,1502,Cantabria,-3.54124041_ ,43.47357398_ ,39047
TSI-068100-2024-0088,39_39063_000332,13852,Cantabria,-4.42886662_ ,43.29369475_ ,39063
TSI-068100-2024-0088,39_39007_000022,13765,Cantabria,-3.66234025_ ,43.28251104_ ,39007
TSI-068100-2024-0088,39_39011_000041,SPA-SX00007,Cantabria,-3.65435660_ ,43.44967724_ ,39011
TSI-068100-2024-0088,39_39084_000552,13875,Cantabria,-3.59250508_ ,43.36292271_ ,39084
TSI-068100-2024-0088,39_39021_000709,66120,Cantabria,-4.09568026_ ,43.21243725_ ,39021
TSI-068100-2024-0088,39_39083_000551,13874,Cantabria,-3.45638900_ ,43.16672818_ ,39083
TSI-068100-2024-0088,39_39068_000344,83685,Cantabria,-4.23118975_ ,43.39090921_ ,39068
TSI-068100-2024-0088,39_39089_000595,SPA-SX09404,Cantabria,-4.38277577_ ,43.12389348_ ,39053
TSI-068100-2024-0088,39_39070_000347,13786,Cantabria,-4.00221033_ ,43.04613092_ ,39070
TSI-068100-2024-0088,39_39071_000350,102876,Cantabria,-3.81993097_ ,43.11903133_ ,39071
TSI-068100-2024-0088,39_39032_000171,SPA-SX01042,Cantabria,-4.27131573_ ,42.99842173_ ,39032
TSI-068100-2024-0088,39_39014_000050,13776,Cantabria,-4.29639428_ ,43.23651240_ ,39014
TSI-068100-2024-0088,39_39032_000173,83684,Cantabria,-4.19990154_ ,43.01830159_ ,39032
TSI-068100-2024-0088,39_39045_000236,13830,Cantabria,-3.72355849_ ,43.27170663_ ,39045
TSI-068100-2024-0088,39_39067_000341,13861,Cantabria,-3.69355083_ ,43.24524536_ ,39067
TSI-068100-2024-0088,39_39041_000219,13879,Cantabria,-4.14543914_ ,43.29014170_ ,39041
TSI-068100-2024-0088,39_39094_000620,13891,Cantabria,-3.89243667_ ,42.80772077_ ,39094
TSI-068100-2024-0088,39_39058_000299,83689,Cantabria,-3.42226305_ ,43.31683032_ ,39058
TSI-068100-2024-0088,39_39097_000631,39_00010,Cantabria,-3.80825583_ ,43.17263556_ ,39097
TSI-068100-2024-0088,39_39056_000293,39_00006,Cantabria,-3.98500417_ ,43.27984639_ ,39056
TSI-068100-2024-0088,39_39098_000634,39_00011,Cantabria,-3.81561083_ ,43.25100528_ ,39081
TSI-068100-2024-0088,39_39040_000212,39_00003,Cantabria,-3.80720000_ ,43.40490722_ ,39040
TSI-068100-2024-0088,39_39094_000618,39_00008,Cantabria,-4.01264056_ ,42.85710472_ ,39094
TSI-068100-2024-0088,39_39094_000619,39_00009,Cantabria,-3.91478861_ ,42.89251750_ ,39094
TSI-068100-2024-0088,39_39093_000726,39_00012,Cantabria,-4.08942750_ ,42.90953917_ ,39093
TSI-068100-2024-0088,39_39102_000643,39_00005,Cantabria,-3.47192361_ ,43.33516056_ ,39102
TSI-068100-2024-0088,39_39064_000333,39_00007,Cantabria,-3.65338528_ ,43.31565556_ ,39064
TSI-068100-2024-0066,39_39088_000593,0000000-3900442,Cantabria,-4.66696257_ ,43.25560560_ ,39088
TSI-068100-2024-0066,39_39102_000644,0000000-3900453,Cantabria,-3.55903194_ ,43.34103492_ ,39102
TSI-068100-2024-0066,39_39036_000187,0000000-3900194,Cantabria,-3.35962697_ ,43.39112638_ ,39036
TSI-068100-2024-0066,39_39030_000159,0000000-3900003,Cantabria,-3.36645083_ ,43.35558200_ ,39030
TSI-068100-2024-0066,39_39076_000528,0000000-3900146,Cantabria,-4.04959377_ ,43.36342773_ ,39076
TSI-068100-2024-0066,39_39054_000281,0000000-3900007,Cantabria,-3.98187470_ ,43.39090739_ ,39054
TSI-068100-2024-0066,39_39080_000354,0000000-3900508,Cantabria,-4.40096437_ ,43.38468594_ ,39080
TSI-068100-2024-0066,39_39074_000369,0000000-3900056,Cantabria,-3.84686486_ ,43.32658748_ ,39074
TSI-068100-2024-0066,39_39056_000289,0000000-3900054,Cantabria,-3.97080685_ ,43.30157853_ ,39056
TSI-068100-2024-0066,39_39091_000607,0000000-3900086,Cantabria,-4.34624313_ ,43.35099165_ ,39091
TSI-068100-2024-0066,39_39005_000012,0000000-3900201,Cantabria,-3.48806714_ ,43.45773315_ ,39005
TSI-068100-2024-0066,39_39094_000621,0000000-3900542,Cantabria,-4.05175177_ ,42.80393631_ ,39094
TSI-068100-2024-0066,39_39015_000057,0000000-3900267,Cantabria,-4.72912188_ ,43.10984471_ ,39015
TSI-068100-2024-0066,39_39060_000314,0000000-3900320,Cantabria,-4.03413616_ ,42.98907142_ ,39065
TSI-068100-2024-0066,39_39096_000628,0000000-3900447,Cantabria,-4.63886954_ ,43.05712703_ ,39096
TSI-068100-2024-0066,39_39093_000721,0000000-3900953,Cantabria,-4.01627896_ ,42.90586605_ ,39093
TSI-068100-2024-0088,39_39037_000647,39_00001,Cantabria,-3.77939000_ ,43.37810472_ ,39037
TSI-068100-2024-0088,39_39042_000224,39_00002,Cantabria,-3.75099694_ ,43.39205361_ ,39042
TSI-068100-2024-0088,39_39080_000353,39_00004,Cantabria,-4.42119917_ ,43.32654722_ ,39080
TSI-068100-2024-0088,39_39090_000718,39_00014,Cantabria,-4.22254402_ ,43.33273316_ ,39090
TSI-068100-2024-0041,40_40207_000335,0000000-4000521,Segovia,-4.03518352_ ,40.96289516_ ,40207
TSI-068100-2024-0041,40_40904_000337,0000000-4000439,Segovia,-4.12269187_ ,40.85402360_ ,40904
TSI-068100-2024-0041,40_40082_000100,0000000-4000095,Segovia,-4.64010833_ ,41.21019621_ ,40082
TSI-068100-2024-0041,40_40077_000091,0000000-4000412,Segovia,-4.06472386_ ,40.99899161_ ,40077
TSI-068100-2024-0041,40_40125_000145,0000000-4000218,Segovia,-3.78418295_ ,41.17851870_ ,40125
TSI-068100-2024-0041,40_40075_000079,0000000-4000156,Segovia,-4.11069331_ ,41.08267394_ ,40075
TSI-068100-2024-0041,40_40122_000144,0000000-4000086,Segovia,-4.37088794_ ,40.88415707_ ,40122
TSI-068100-2024-0041,40_40020_000016,0000000-4000049,Segovia,-3.73392867_ ,41.11216435_ ,40020
TSI-068100-2024-0041,40_40205_000281,0000000-4000246,Segovia,-4.02679818_ ,41.10251285_ ,40205
TSI-068100-2024-0041,40_40093_000111,0000000-4000008,Segovia,-3.80723419_ ,41.08952346_ ,40007
TSI-068100-2024-0041,40_40065_000333,0000000-4000204,Segovia,-4.41981306_ ,41.33576898_ ,40065
TSI-068100-2024-0041,40_40112_000131,0000000-4000075,Segovia,-4.10542546_ ,40.96995392_ ,40112
TSI-068100-2024-0041,40_40219_000291,0000000-4000402,Segovia,-4.42540784_ ,41.39884102_ ,40219
TSI-068100-2024-0041,40_40057_000331,0000000-4000288,Segovia,-4.56731444_ ,41.21174162_ ,40057
TSI-068100-2024-0041,40_40173_000196,0000000-4000025,Segovia,-4.18301316_ ,41.02872647_ ,40173
TSI-068100-2024-0041,40_40030_000024,0000000-4000096,Segovia,-4.35584246_ ,41.13031291_ ,40030
TSI-068100-2024-0041,40_40100_000115,0000000-4000060,Segovia,-4.10145967_ ,41.34178752_ ,40100
TSI-068100-2024-0041,40_40094_000112,0000000-4000117,Segovia,-4.26673345_ ,40.98661640_ ,40094
TSI-068100-2024-0041,40_40022_000019,0000000-4000149,Segovia,-4.32015847_ ,41.08259005_ ,40022
TSI-068100-2024-0041,40_40161_000039,0000000-4000092,Segovia,-3.68752997_ ,41.46184138_ ,40161
TSI-068100-2024-0041,40_40202_000277,0000000-4000244,Segovia,-3.83626570_ ,41.44256218_ ,40202
TSI-068100-2024-0041,40_40060_000064,0000000-4000063,Segovia,-3.77572910_ ,41.23399196_ ,40060
TSI-068100-2024-0041,40_40063_000332,0000000-4000547,Segovia,-4.36589996_ ,41.31216461_ ,40063
TSI-068100-2024-0041,40_40166_000334,0000000-4000523,Segovia,-4.48514225_ ,41.34025870_ ,40166
TSI-068100-2024-0041,40_40208_000336,0000000-4000582,Segovia,-3.95973956_ ,41.08197644_ ,40208
TSI-068100-2024-0041,40_40039_000330,0000000-4000466,Segovia,-3.55859721_ ,41.46256677_ ,40039
TSI-068100-2024-0041,40_40080_000098,0000000-4000029,Segovia,-3.65019445_ ,41.40616388_ ,40080
TSI-068100-2024-0041,40_40010_000329,0000000-4000177,Segovia,-4.54539943_ ,41.08425868_ ,40010
TSI-068100-2024-0043,41_41071_000604,0000000-4101512,Sevilla,-5.50405129_ ,37.34255105_ ,41071
TSI-068100-2024-0043,41_41022_000152,0000000-4100081,Sevilla,-5.38012596_ ,37.50688027_ ,41022
TSI-068100-2024-0043,41_41051_000431,0000000-4100037,Sevilla,-6.27623055_ ,37.35820784_ ,41051
TSI-068100-2024-0043,41_41001_000002,0000000-4100215,Sevilla,-4.97933183_ ,37.25746209_ ,41001
TSI-068100-2024-0043,41_41085_000670,0000000-4101436,Sevilla,-6.05533473_ ,37.46357391_ ,41085
TSI-068100-2024-0043,41_41031_000341,0000000-4100036,Sevilla,-6.31785682_ ,37.69420729_ ,41031
TSI-068100-2024-0043,41_41094_001291,0000000-4103838,Sevilla,-6.16718877_ ,37.36346633_ ,41094
TSI-068100-2024-0043,41_41072_000612,0000000-4103839,Sevilla,-4.88551595_ ,37.22752603_ ,41072
TSI-068100-2024-0043,41_41026_001432,0000000-4103840,Sevilla,-4.75273504_ ,37.29010700_ ,41026
TSI-068100-2024-0043,41_41045_000397,0000000-4103134,Sevilla,-6.10467493_ ,37.49706404_ ,41045
TSI-068100-2024-0098,41_41070_000603,63818,Sevilla,-6.06152582_ ,37.31945763_ ,41070
TSI-068100-2024-0098,41_41010_000070,23479,Sevilla,-6.10991270_ ,37.31067061_ ,41010
TSI-068100-2024-0098,41_41100_001340,25350,Sevilla,-5.14486958_ ,37.05194977_ ,41090
TSI-068100-2024-0046,42_42043_000298,0000000-4200377,Soria,-3.05588391_ ,41.64231844_ ,42043
TSI-068100-2024-0046,42_42020_000025,0000000-4200036,Soria,-2.54115551_ ,41.50930616_ ,42020
TSI-068100-2024-0046,42_42207_000269,0000000-4200100,Soria,-2.57353824_ ,41.91780321_ ,42207
TSI-068100-2024-0046,42_42043_000058,0000000-4200007,Soria,-3.05414106_ ,41.58283522_ ,42043
TSI-068100-2024-0046,42_42144_000172,0000000-4200087,Soria,-2.62145617_ ,41.64247434_ ,42144
TSI-068100-2024-0046,42_42081_000094,0000000-4200089,Soria,-3.26323128_ ,41.82448698_ ,42081
TSI-068100-2024-0046,42_42095_000105,0000000-4200012,Soria,-2.69020980_ ,41.67809645_ ,42144
TSI-068100-2024-0046,42_42001_000001,0000000-4200064,Soria,-2.77642282_ ,41.79308267_ ,42001
TSI-068100-2024-0046,42_42043_000299,0000000-4200162,Soria,-3.15951158_ ,41.65737149_ ,42043
TSI-068100-2024-0046,42_42035_000052,0000000-4200026,Soria,-2.96176572_ ,41.38046148_ ,42035
TSI-068100-2024-0046,42_42018_000017,0000000-4200018,Soria,-2.36319092_ ,41.34687296_ ,42018
TSI-068100-2024-0046,42_42162_000185,0000000-4200050,Soria,-3.28217604_ ,41.56125342_ ,42162
TSI-068100-2024-0046,42_42095_000110,0000000-4200247,Soria,-2.56844626_ ,41.75194836_ ,42095
TSI-068100-2024-0046,42_42153_000176,0000000-4200250,Soria,-2.75515102_ ,41.33361969_ ,42153
TSI-068100-2024-0046,42_42163_000193,0000000-4200025,Soria,-2.02297114_ ,41.93968403_ ,42163
TSI-068100-2024-0046,42_42187_000251,0000000-4200067,Soria,-2.01809132_ ,41.62777996_ ,42187
TSI-068100-2024-0046,42_42115_000145,0000000-4200130,Soria,-2.51766875_ ,41.18861877_ ,42115
TSI-068100-2024-0046,42_42155_000178,0000000-4200017,Soria,-3.11611596_ ,41.30752798_ ,42155
TSI-068100-2024-0046,42_42022_000027,0000000-4200009,Soria,-2.13597024_ ,41.69310908_ ,42022
TSI-068100-2024-0046,42_42103_000119,0000000-4200190,Soria,-3.31908261_ ,41.66457829_ ,42103
TSI-068100-2024-0046,42_42029_000048,0000000-4200172,Soria,-2.59386561_ ,41.25804799_ ,42029
TSI-068100-2024-0046,42_42023_000030,0000000-4200170,Soria,-2.67060469_ ,41.26599478_ ,42023
TSI-068100-2024-0046,42_42121_000303,0000000-4200193,Soria,-2.75383667_ ,42.08973688_ ,42121
TSI-068100-2024-0046,42_42043_000061,0000000-4200092,Soria,-3.08933774_ ,41.55555703_ ,42043
TSI-068100-2024-0046,42_42018_000019,0000000-4200167,Soria,-2.26729027_ ,41.29143680_ ,42018
TSI-068100-2024-0046,42_42008_000013,0000000-4200131,Soria,-2.52658465_ ,41.25032353_ ,42008
TSI-068100-2024-0046,42_42006_000011,0000000-4200040,Soria,-2.39850544_ ,41.76411924_ ,42006
TSI-068100-2024-0046,42_42149_000174,0000000-4200038,Soria,-2.48101395_ ,41.68886231_ ,42149
TSI-068100-2024-0046,42_42113_000129,0000000-4200027,Soria,-2.47119461_ ,41.23217494_ ,42113
TSI-068100-2024-0046,42_42058_000072,0000000-4200126,Soria,-3.49398568_ ,41.55905235_ ,42058
TSI-068100-2024-0046,42_42103_000301,0000000-4200189,Soria,-3.32367976_ ,41.61831339_ ,42103
TSI-068100-2024-0046,42_42004_000296,0000000-4200372,Soria,-1.94189292_ ,41.83827981_ ,42004
TSI-068100-2024-0046,42_42017_000297,0000000-4200382,Soria,-2.33373994_ ,41.85186742_ ,42017
TSI-068100-2024-0046,42_42115_000302,0000000-4200401,Soria,-2.56337095_ ,41.16852202_ ,42115
TSI-068100-2024-0046,42_42096_000113,0000000-4200402,Soria,-2.22489196_ ,41.62517791_ ,42096
TSI-068100-2024-0048,43_43064_000223,0000000-4300155,Tarragona,0.43561202_ ,41.02985889_ ,43064
TSI-068100-2024-0048,43_43002_000752,0000000-4301369,Tarragona,1.52440862_ ,41.24451960_ ,43002
TSI-068100-2024-0048,43_43904_000776,0000000-4301514,Tarragona,0.58581054_ ,40.72297779_ ,43904
TSI-068100-2024-0048,43_43144_000772,0000000-4301321,Tarragona,1.28045379_ ,41.18081164_ ,43144
TSI-068100-2024-0048,43_43907_000778,0000000-4301256,Tarragona,1.17802114_ ,41.11012833_ ,43907
TSI-068100-2024-0048,43_43137_000769,0000000-4301497,Tarragona,1.52039082_ ,41.29307508_ ,43137
TSI-068100-2024-0048,43_43004_000753,0000000-4301362,Tarragona,0.56371290_ ,40.59408296_ ,43004
TSI-068100-2024-0048,43_43049_000167,0000000-4300262,Tarragona,0.90585905_ ,41.26377469_ ,43049
TSI-068100-2024-0048,43_43121_000336,0000000-4300165,Tarragona,0.60124055_ ,41.01023425_ ,43121
TSI-068100-2024-0048,43_43047_000165,0000000-4301195,Tarragona,1.17905042_ ,41.16135516_ ,43047
TSI-068100-2024-0048,43_43169_000734,0000000-4301139,Tarragona,1.05752679_ ,41.24828258_ ,43169
TSI-068100-2024-0048,43_43129_000767,0000000-4301008,Tarragona,1.04961789_ ,41.13726051_ ,43129
TSI-068100-2024-0048,43_43007_000243,0000000-4300423,Tarragona,1.05298883_ ,41.19093734_ ,43007
TSI-068100-2024-0048,43_43088_000265,0000000-4300238,Tarragona,1.00452619_ ,41.11855103_ ,43088
TSI-068100-2024-0048,43_43166_000692,0000000-4300245,Tarragona,1.20704391_ ,41.21533502_ ,43166
TSI-068100-2024-0048,43_43036_000090,0000000-4300044,Tarragona,1.29298274_ ,41.38610633_ ,43036
TSI-068100-2024-0048,43_43071_000232,0000000-4300018,Tarragona,0.31502140_ ,40.95739181_ ,43071
TSI-068100-2024-0048,43_43009_000021,0000000-4300231,Tarragona,0.99952240_ ,41.21946434_ ,43009
TSI-068100-2024-0048,43_43068_000227,0000000-4300129,Tarragona,0.47131485_ ,40.65871035_ ,43068
TSI-068100-2024-0048,43_43041_000153,0000000-4300145,Tarragona,0.24038737_ ,41.03732954_ ,43041
